79315.0,1471880.0,50.0
79333.79706352128,1471896.5983701572,50.0
79367.03173384696,1471892.4445069344,50.0
79365.61577456293,1471890.4238947667,50.0
79359.15586965799,1471881.327138313,50.0
79365.61577456293,1471920.9535176451,50.0
79322.47764006001,1471924.1939408942,50.0
79321.12578590101,1471927.4873469113,50.0
79316.01416308316,1471934.447854578,50.0
79311.76251808635,1471938.962187023,50.0
79308.34845558635,1471942.587187023,50.0
79303.77925904302,1471947.4386909045,50.0
79297.7031321626,1471952.0316687035,50.0
79292.61562049217,1471955.1624451163,50.0
79288.15869513378,1471957.9001542944,50.0
79271.28231695661,1471968.1512293722,50.0
79365.61577456293,1471961.0651480495,50.0
79365.61577456293,1472001.1767784543,50.0
79120.0,1472019.626789689,50.0
79120.0,1472059.7384200934,50.0
79365.61577456293,1472041.2884088587,50.0
79365.61577456293,1472081.400039263,50.0
79120.0,1472099.8500504978,50.0
79120.0,1472139.9616809026,50.0
79365.61577456293,1472121.5116696674,50.0
79365.61577456293,1472161.6233000723,50.0
79120.0,1472180.073311307,50.0
79120.0,1472220.1849417116,50.0
79365.61577456293,1472201.7349304766,50.0
79365.61577456293,1472241.846560881,50.0
79120.0,1472260.2965721162,50.0
79120.0,1472300.4082025206,50.0
79365.61577456293,1472281.9581912858,50.0
79313.13278858396,1472326.0122056133,50.0
79120.0,1472340.519832925,50.0
79120.0,1472380.6314633293,50.0
79237.22454890847,1472371.8258634117,50.0
79235.76607930011,1472372.728341843,50.0
79163.46813171168,1472417.4778819624,50.0
79120.0,1472420.7430937341,50.0
79120.0,1472441.3752197125,50.0
79269.94065281283,1472351.4597877427,50.0
79365.61577456293,1472294.3838722026,50.0
79365.61577456293,1472218.4259417374,50.0
79387.37224900661,1472278.05479762,50.0
79398.92999061491,1472269.3806320387,50.0
79418.92217811491,1472254.3806320387,50.0
79420.79901792947,1472252.9730021777,50.0
79365.61577456293,1472101.730038877,50.0
79365.61577456293,1471985.0341360164,50.0
79389.86272426767,1472051.4887389112,50.0
79378.95545647352,1472009.7820231328,50.0
79365.61577456293,1471973.2214134517,50.0
79365.61577456293,1471964.1221257169,50.0
79367.0460227179,1471968.0420651045,50.0
79366.80921707419,1471961.4526906707,50.0
79366.09827957419,1471941.4526906707,50.0
79365.74223130828,1471931.3278693585,50.0
79365.61577456293,1471925.5469895718,50.0
79333.79706352128,1471896.5983701572,50.0
79315.0,1471880.0,50.0
