78209.0,1472560.0,50.0
78203.6640625,1472550.0,50.0
78203.53316103661,1472558.8779929527,50.0
78247.021454642,1472550.0,50.0
78446.99491260067,1472550.0,50.0
78207.81159210965,1472598.8284928594,50.0
78215.30673171583,1472638.122312236,50.0
78635.0,1472552.4433037187,50.0
78635.0,1472593.26723134,50.0
78223.31240142681,1472677.3119085608,50.0
78223.46875,1472678.25,50.0
78226.0,1472703.125,50.0
78226.5,1472708.125,50.0
78225.5234375,1472712.75,50.0
78222.5234375,1472716.75,50.0
78221.14929835591,1472718.5774266021,50.0
78635.0,1472634.0911589619,50.0
78635.0,1472674.9150865832,50.0
78187.39524898105,1472766.2921330435,50.0
78176.87112649201,1472809.264525862,50.0
78635.0,1472715.739014205,50.0
78635.0,1472756.5629418264,50.0
78192.41582398789,1472846.9150543138,50.0
78195.7109375,1472852.25,50.0
78196.859375,1472857.125,50.0
78199.0078125,1472866.875,50.0
78201.1484375,1472876.625,50.0
78201.4609375,1472881.5,50.0
78199.37265974321,1472886.3187666615,50.0
78581.88147808137,1472808.2308420246,50.0
78558.484375,1472827.625,50.0
78554.671875,1472830.875,50.0
78547.4375,1472837.75,50.0
78543.8203125,1472841.25,50.0
78540.671875,1472845.0,50.0
78538.453125,1472854.75,50.0
78538.17294056655,1472857.9777246732,50.0
78149.17371576867,1472937.390644568,50.0
78147.96875,1472938.25,50.0
78063.8526257312,1472995.6325937603,50.0
78571.21633752415,1472892.0559508423,50.0
78481.84375,1472951.125,50.0
78479.63301827767,1472951.576313653,50.0
78479.63301827767,1472951.576313653,50.0
78392.90625,1472964.75,50.0
78387.96875,1472965.625,50.0
78392.90625,1472964.75,50.0
78061.78481232675,1473015.0469273417,50.0
78090.9140625,1473070.25,50.0
78162.15492724869,1473012.729891636,50.0
78061.0255268323,1473036.1049055364,50.0
78061.1640625,1473032.25,50.0
78061.5234375,1473022.25,50.0
78061.66875347821,1473018.0226260885,50.0
78061.77989670887,1473015.167927166,50.0
78310.5453815533,1472980.2185812425,50.0
78310.5453815533,1472980.2185812425,50.0
78275.00378276792,1472988.5742097148,50.0
78201.0625,1472997.875,50.0
78240.828125,1472993.625,50.0
78250.765625,1472992.625,50.0
78226.5,1472708.125,50.0
78226.0,1472703.125,50.0
78223.46875,1472678.25,50.0
78209.0,1472560.0,50.0
