0.0,0.0,50.0
0.0,0.0,50.0
0.0,100.0,50.0
3.5403300025274618,100.0,50.0
3.5403300025274618,0.0,50.0
8.899200557942603,0.0,50.0
8.899200557942603,100.0,50.0
14.258071113357744,100.0,50.0
14.258071113357744,0.0,50.0
19.616941668772885,0.0,50.0
19.616941668772885,100.0,50.0
24.975812224188026,100.0,50.0
24.975812224188026,0.0,50.0
30.334682779603167,0.0,50.0
30.334682779603167,100.0,50.0
35.69355333501831,100.0,50.0
35.69355333501831,0.0,50.0
41.052423890433445,0.0,50.0
41.052423890433445,100.0,50.0
46.41129444584859,100.0,50.0
46.41129444584859,0.0,50.0
51.770165001263734,0.0,50.0
51.770165001263734,100.0,50.0
57.12903555667887,100.0,50.0
57.12903555667887,0.0,50.0
62.48790611209401,0.0,50.0
62.48790611209401,100.0,50.0
67.84677666750915,100.0,50.0
67.84677666750915,0.0,50.0
73.20564722292428,0.0,50.0
73.20564722292428,100.0,50.0
78.56451777833944,100.0,50.0
78.56451777833944,0.0,50.0
83.92338833375459,0.0,50.0
83.92338833375459,100.0,50.0
89.28225888916973,100.0,50.0
89.28225888916973,0.0,50.0
94.64112944458486,0.0,50.0
94.64112944458486,100.0,50.0
100.0,100.0,50.0
100.0,0.0,50.0
0.0,0.0,50.0
